  8.27750E-01 
 
 -9.45969E-01 -5.71324E-01  1.13012E-02  5.02010E-01  9.42857E-01
 -9.35311E-01 -5.67585E-01  7.75096E-03  5.51354E-01  9.58697E-01
 -9.48159E-01 -6.19788E-01  4.13481E-02  6.12727E-01  9.27302E-01
 -9.62833E-01 -6.19150E-01 -5.53393E-03  5.54301E-01  9.27151E-01
 -9.06314E-01 -3.87293E-01  2.45705E-01  6.62354E-01  9.58842E-01
 -8.79077E-01 -4.17564E-01  1.68135E-01  6.13537E-01  9.71654E-01
 -9.27344E-01 -5.47931E-01  1.04802E-01  6.69483E-01  9.59153E-01
 -8.80585E-01 -5.80727E-01 -6.65662E-02  5.51896E-01  9.22310E-01
 -9.29899E-01 -4.91169E-01  9.41880E-02  5.81891E-01  9.39025E-01
 -3.50019E-01  3.15654E-01  6.57168E-01  8.81158E-01  9.85259E-01
 -7.07189E-01  1.99681E-02  5.12184E-01  8.48437E-01  9.88088E-01
 -5.36109E-01  9.29282E-02  5.17548E-01  8.28819E-01  9.87551E-01
 -7.06074E-01  4.78587E-02  5.07046E-01  8.05647E-01  9.80842E-01
 -7.82507E-01 -9.54552E-02  4.28571E-01  7.66974E-01  9.74026E-01

  7.82800E-01 
 
  3.01575E+00  3.59503E+00  3.74319E+00  3.80740E+00  3.86319E+00
 
  5.43651E-01  7.28859E-01  8.32378E-01  9.03277E-01  9.69359E-01
  4.50871E-01  6.58039E-01  7.77083E-01  8.78492E-01  9.60765E-01
  3.46415E-01  5.57721E-01  7.13446E-01  8.30167E-01  9.43507E-01
  3.24417E-01  5.23177E-01  6.63272E-01  7.98190E-01  9.27373E-01
  2.88556E-01  4.53968E-01  5.82926E-01  7.08116E-01  8.63568E-01
 
 -9.40901E-01 -6.12705E-01 -2.06388E-02  5.19218E-01  9.57381E-01
 -9.45928E-01 -6.10663E-01  1.39747E-02  6.06974E-01  9.47795E-01
 -9.54993E-01 -5.45772E-01  1.82873E-02  6.53489E-01  9.73138E-01
 -9.18221E-01 -4.70921E-01  1.52188E-01  6.95516E-01  9.65654E-01
 -9.53186E-01 -4.94154E-01  5.03554E-02  6.39783E-01  9.61488E-01
 -9.64135E-01 -5.69701E-01  6.39119E-03  6.40161E-01  9.61696E-01
 -9.60983E-01 -6.63131E-01 -3.98674E-02  5.11915E-01  9.59565E-01
 -9.45061E-01 -5.87679E-01 -6.34322E-03  5.30381E-01  9.58338E-01
 -9.40188E-01 -5.96337E-01  4.44636E-02  5.92189E-01  9.52688E-01
 -9.55127E-01 -6.80322E-01 -1.09831E-01  5.20332E-01  9.48244E-01
 -8.29632E-01 -1.94708E-01  3.77124E-01  7.75772E-01  9.74825E-01
 -9.41685E-01 -5.29372E-01  6.84764E-02  6.88960E-01  9.62484E-01
 -9.20972E-01 -5.41573E-01  6.12586E-02  5.88219E-01  9.29694E-01
 -9.49330E-01 -6.53276E-01 -9.99995E-02  4.97723E-01  9.51599E-01
 -9.40180E-01 -6.02084E-01  1.09185E-02  5.99164E-01  9.56565E-01
 -2.43389E-01  4.32704E-01  7.44640E-01  9.05772E-01  9.90016E-01
 -6.24052E-01  1.87580E-01  6.25207E-01  8.72330E-01  9.84711E-01
 -5.92800E-01  1.91221E-02  5.12815E-01  8.40754E-01  9.86154E-01
 -5.53720E-01  3.14000E-02  5.00410E-01  8.52278E-01  9.88088E-01
 -7.62108E-01 -6.39042E-02  4.61013E-01  8.04628E-01  9.69672E-01
  4.86059E-01  8.12855E-01  9.17616E-01  9.74314E-01  9.97068E-01
  3.19149E-01  6.81204E-01  8.52096E-01  9.56289E-01  9.94458E-01
  2.52918E-01  6.59561E-01  8.45673E-01  9.42077E-01  9.95033E-01
  4.03329E-03  6.27420E-01  8.60864E-01  9.48949E-01  9.94199E-01
 -3.05012E-01  2.64866E-01  6.10555E-01  8.57696E-01  9.86779E-01

  9.02700E-01 
 
  3.45847E+00  3.73662E+00  3.80269E+00  3.84853E+00  3.90220E+00
 
  4.32899E-01  6.55593E-01  7.74714E-01  8.77599E-01  9.61110E-01
  2.48783E-01  4.89030E-01  6.48610E-01  7.90121E-01  9.29272E-01
  2.77583E-01  4.77951E-01  6.28605E-01  7.71393E-01  9.24430E-01
  2.60805E-01  4.38777E-01  5.81310E-01  7.09399E-01  8.79883E-01
  2.09707E-01  3.51623E-01  4.68082E-01  5.85234E-01  7.65217E-01
 
 -9.19765E-01 -5.00329E-01  2.46273E-01  7.30831E-01  9.80607E-01
 -9.51392E-01 -6.26679E-01 -3.39912E-02  6.29204E-01  9.34950E-01
 -9.66809E-01 -6.73541E-01 -2.01412E-01  4.16161E-01  9.28435E-01
 -9.29625E-01 -6.10092E-01 -4.27151E-02  5.55189E-01  9.51029E-01
 -9.57377E-01 -5.72820E-01  3.40661E-02  6.51984E-01  9.59191E-01
 -4.41101E-01  2.84578E-01  6.54593E-01  8.90792E-01  9.91689E-01
 -9.01817E-01 -4.11692E-01  2.46356E-01  7.41467E-01  9.70949E-01
 -8.79977E-01 -4.68107E-01  1.28356E-01  6.91755E-01  9.74526E-01
 -9.49230E-01 -5.89353E-01 -7.46883E-02  5.61576E-01  9.37382E-01
 -9.56376E-01 -6.66916E-01 -7.43449E-02  5.71254E-01  9.41543E-01
  2.24088E-01  6.91535E-01  8.71570E-01  9.60411E-01  9.93860E-01
 -3.30366E-01  4.26035E-01  7.46127E-01  9.22993E-01  9.91162E-01
 -4.61705E-01  2.06129E-01  5.97989E-01  8.64701E-01  9.84576E-01
 -4.93949E-01  1.42636E-01  5.18495E-01  8.35576E-01  9.80217E-01
 -7.45213E-01 -1.44962E-01  4.50976E-01  7.57015E-01  9.70104E-01
  6.53508E-01  8.60552E-01  9.39078E-01  9.76618E-01  9.97734E-01
  4.20345E-01  7.44420E-01  8.95538E-01  9.65803E-01  9.97365E-01
  3.05000E-01  6.68364E-01  8.52368E-01  9.49656E-01  9.96728E-01
  2.49282E-01  6.24571E-01  8.28369E-01  9.43872E-01  9.92073E-01
 -5.09802E-01  2.36288E-01  6.85617E-01  8.96876E-01  9.86305E-01
