 rn:  h -> be
  6.22000E-01  6.27927E-01  6.19455E-01  6.17964E-01  5.98727E-01  5.90496E-01
  5.75669E-01  5.65673E-01  5.43792E-01  5.17845E-01  4.88600E-01  4.59153E-01
  4.29987E-01  4.01540E-01  3.74178E-01  3.48169E-01  3.23652E-01  3.00613E-01
  2.78851E-01  2.57956E-01  2.37278E-01  2.09400E-01  1.75914E-01  1.25761E-01
  1.06045E-01  9.72080E-02  9.72080E-02  9.72080E-02  9.72080E-02  9.72080E-02
 rn:  h -> au
  1.08400E-02  7.76000E-02  2.02982E-01  3.20145E-01  4.13527E-01  4.83636E-01
  5.33418E-01  5.65855E-01  5.86145E-01  6.03564E-01  6.22473E-01  6.32182E-01
  6.34655E-01  6.38873E-01  6.37818E-01  6.31418E-01  6.22073E-01  6.19745E-01
  6.16400E-01  6.16800E-01  6.09455E-01  6.10255E-01  6.05055E-01  5.93127E-01
  5.81782E-01  5.67818E-01  5.53027E-01  5.33937E-01  5.10802E-01  4.82137E-01
  4.38006E-01  4.06309E-01  3.77065E-01  3.46775E-01  3.21175E-01  2.96916E-01
  2.73085E-01  2.52232E-01  2.33623E-01  2.09044E-01  1.80287E-01  1.30525E-01
  1.10671E-01  1.01302E-01  1.01140E-01  1.00970E-01  1.00867E-01  1.00867E-01
 rn:  d -> be
  4.00000E-03  4.00000E-03  1.01091E-02  2.44364E-02  4.72000E-02  8.05455E-02
  1.18691E-01  1.61964E-01  2.04582E-01  2.36291E-01  2.54473E-01  2.63018E-01
  2.59273E-01  2.52945E-01  2.47891E-01  2.37527E-01  2.27018E-01  2.13418E-01
  2.02982E-01  1.94000E-01  1.84836E-01  1.71709E-01  1.56400E-01  1.44892E-01
  1.32292E-01  1.24950E-01  1.16692E-01  1.07757E-01  9.70869E-02  8.54174E-02
  7.33109E-02  6.13319E-02  4.99870E-02  3.96754E-02  3.06636E-02  2.30755E-02
  1.69225E-02  1.21078E-02  8.46204E-03  5.78408E-03  3.87210E-03  2.54294E-03
  1.64270E-03  1.04780E-03  6.66647E-04  4.23701E-04  2.51596E-04  1.63454E-04
 rn:  d -> c
  8.00000E-04  3.12000E-03  1.98909E-02  4.54909E-02  8.24000E-02  1.32400E-01
  1.90800E-01  2.48764E-01  2.94582E-01  3.21564E-01  3.37382E-01  3.42764E-01
  3.48945E-01  3.45927E-01  3.35455E-01  3.18364E-01  3.05491E-01  2.89709E-01
  2.74182E-01  2.53564E-01  2.40509E-01  2.29673E-01  2.22073E-01  2.05745E-01
  1.94400E-01  1.78218E-01  1.55291E-01  1.33509E-01  1.12273E-01  9.45641E-02
  7.74550E-02  6.57148E-02  5.56057E-02  4.70191E-02  3.89603E-02  3.15953E-02
  2.49390E-02  1.90056E-02  1.38094E-02  9.38956E-03  5.95248E-03  3.68192E-03
  2.86856E-03  2.62951E-03  2.62951E-03  2.62951E-03  2.62951E-03  2.62951E-03
 rn:  d -> al
  4.08000E-03  1.86400E-02  8.85455E-02  1.74873E-01  2.59236E-01  3.29382E-01
  3.74582E-01  4.11564E-01  4.30509E-01  4.57200E-01  4.66764E-01  4.73018E-01
  4.68036E-01  4.62364E-01  4.55091E-01  4.45091E-01  4.38836E-01  4.27091E-01
  4.17964E-01  4.12909E-01  3.96655E-01  3.87018E-01  3.71673E-01  3.59236E-01
  3.34000E-01  3.16400E-01  2.82797E-01  2.62630E-01  2.42313E-01  2.21755E-01
  1.87642E-01  1.63949E-01  1.42325E-01  1.19945E-01  1.01825E-01  8.51645E-02
  6.91461E-02  5.57726E-02  4.40956E-02  3.38152E-02  2.55955E-02  1.89556E-02
  1.36312E-02  9.69183E-03  6.81207E-03  4.68897E-03  3.05976E-03  2.15770E-03
 rn:  d -> si
  3.24000E-03  1.99200E-02  9.13818E-02  1.80836E-01  2.67891E-01  3.37018E-01
  3.82727E-01  4.20764E-01  4.36655E-01  4.52618E-01  4.63018E-01  4.62255E-01
  4.62545E-01  4.60982E-01  4.57200E-01  4.45673E-01  4.38218E-01  4.28509E-01
  4.23927E-01  4.12909E-01  4.04800E-01  3.91527E-01  3.77636E-01  3.59927E-01
  3.38255E-01  3.08102E-01  2.72301E-01  2.40041E-01  2.15214E-01  1.93509E-01
